	adult	director	genre_ids	lead actors	movie_id	overview	popularity	poster_path	release_date	title	video	vote_average	vote_count
349	False	Quentin Tarantino	[80, 53]	[Harvey Keitel, Tim Roth, Michael Madsen]	500	A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.	5.026776	/jX94vnfcuJ8rTnFbsoriY6dlHrC.jpg	1992-06-25	Reservoir Dogs	False	8.0	2705
350	False	Josh Gordon	[35]	[Jason Bateman, Olivia Munn, T.J. Miller]	384682	When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand.	5.020168	/7r3w3cPTbNEIr1imb8zXyeIJCJe.jpg	2016-11-25	Office Christmas Party	False	5.3	311
351	False	Simon J. Smith	[10751, 16, 12, 35]	[Tom McGrath, Chris Miller, Christopher Knights]	270946	Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.	5.019675	/pRer59eyY4rjkLPeKXKo7fPxCHH.jpg	2014-11-22	Penguins of Madagascar	False	6.5	1076
352	False	Steven Spielberg	[12, 28]	[Harrison Ford, Karen Allen, Paul Freeman]	85	When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.	5.018298	/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg	1981-06-12	Raiders of the Lost Ark	False	7.6	3131
353	False	Robert Stromberg	[14, 12, 28, 10751, 10749]	[Angelina Jolie, Elle Fanning, Sharlto Copley]	102651	The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.	5.014333	/4FYu1AAu14tuBU0lns0hbKiHUcH.jpg	2014-05-28	Maleficent	False	7.0	3489
354	False	Joe Russo	[28, 12, 878]	[Robert Downey Jr., Chris Evans, Chris Hemsworth]	299536	The Avengers, torn apart after the events of Captain America: Civil War, join forces with the Guardians of the Galaxy to battle Thanos, who is trying to amass the Infinity Stones for a gauntlet that will give him dominion over space, time, and all reality.	5.001415	/ah9VcsW04n2dvuAv257RZFJD7ta.jpg	2018-04-25	Avengers: Infinity War	False	0.0	38
355	False	Lenny Abrahamson	[18, 53]	[Brie Larson, Jacob Tremblay, Joan Allen]	264644	Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?	4.991546	/eqFckcHuFCT1FrzLOAvXBb4jHwq.jpg	2015-10-16	Room	False	8.1	2042
356	False	Marc Webb	[18]	[Chris Evans, Mckenna Grace, Lindsay Duncan]	400928	Frank Adler (Chris Evans) is a single man raising a child prodigy - his spirited young niece Mary (Mckenna Grace) in a coastal town in Florida. Frank's plans for a normal school life for Mary are foiled when the seven-year-old's mathematical abilities come to the attention of Frank's formidable mother Evelyn (Lindsay Duncan) whose plans for her granddaughter threaten to separate Frank and Mary. Octavia Spencer plays Roberta, Frank and Mary's landlady and best friend. Jenny Slate is Mary's teacher, Bonnie, a young woman whose concern for her student develops into a connection with her uncle as well.	4.984307	/rQYiO1U0aehfVxjG3K1FFy0w8U8.jpg	2017-04-12	Gifted	False	4.5	2
357	False	Matthew Vaughn	[28, 80]	[Aaron Taylor-Johnson, Chloë Grace Moretz, Christopher Mintz-Plasse]	23483	Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.	4.981689	/gtfggr5n3ED1neoTqVYmsVCoSS.jpg	2010-03-22	Kick-Ass	False	7.0	3717
358	False	Sofia Coppola	[18]	[Bill Murray, Scarlett Johansson, Anna Faris]	153	Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.	4.980529	/5T8VvuFTdaawKLJk34i69Utaw7o.jpg	2003-08-31	Lost in Translation	False	7.3	1525
359	False	Steven Spielberg	[12, 10751, 14]	[Ruby Barnhill, Mark Rylance, Rebecca Hall]	267935	The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!	4.978085	/xMvzfhXZdfeLBZZUIQRB4vw1EtA.jpg	2016-06-01	The BFG	False	6.0	707
360	False	Pierre Morel	[28, 53]	[Liam Neeson, Famke Janssen, Maggie Grace]	8681	While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.	4.975414	/3zlffXmo7QpVBc17QIJWrRfasVr.jpg	2008-02-18	Taken	False	7.2	3636
361	False	Guy Ritchie	[35, 28, 12]	[Henry Cavill, Armie Hammer, Alicia Vikander]	203801	At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.	4.969544	/5ttOaThDVmTpV8iragbrhdfxEep.jpg	2015-08-13	The Man from U.N.C.L.E.	False	7.0	1859
362	False	Juan Antonio Bayona	[18, 14]	[Sigourney Weaver, Felicity Jones, Toby Kebbell]	258230	A boy attempts to deal with his mother's illness and the bullying of his classmates by escaping to a fantastical world.	4.958082	/vdHUj9cyRe7fIYdJFMyc7elnawC.jpg	2016-10-07	A Monster Calls	False	6.5	479
363	False	Mel Gibson	[18]	[Jim Caviezel, Maia Morgenstern, Christo Jivkov]	615	"""The Passion of the Christ"" is a film about the last 12 hours in the life of Jesus. Director Mel Gibson received much criticism from critics and audiences for his explicit depiction of and focus on violence and on christs suffering, especially on the part of the jewish community. The films languages are Arabic, Latin and Hebrew and its actors are laymen which was controversially received as well."	4.942766	/oFuLM1EaKhi1WNWiTjQ1HKIZ1Eg.jpg	2004-02-25	The Passion of the Christ	False	6.8	647
364	False	George Lucas	[12, 28, 878]	[Liam Neeson, Ewan McGregor, Natalie Portman]	1893	Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.	4.930812	/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg	1999-05-19	Star Wars: Episode I - The Phantom Menace	False	6.3	3439
365	False	Luc Besson	[12, 14, 28, 53, 878]	[Bruce Willis, Gary Oldman, Ian Holm]	18	In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.	4.92673	/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg	1997-05-07	The Fifth Element	False	7.2	3136
366	False	Stephen Sommers	[12, 28, 14]	[Brendan Fraser, Rachel Weisz, John Hannah]	564	Dashing legionnaire Rick O'Connell and his companion, Beni stumble upon the hidden ruins of Hamunaptra while in the midst of a battle in 1923, 3,000 years after Imhotep has suffered a fate worse than death – his body will remain undead for all eternity as a punishment for a forbidden love.	4.922063	/cftmDzVCWKynKMfY9oyFj7igFqJ.jpg	1999-05-06	The Mummy	False	6.4	2021
367	False	David Slade	[12, 14, 18, 10749]	[Kristen Stewart, Robert Pattinson, Taylor Lautner]	24021	Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.	4.908521	/fBXJGA6WNran1RL4CPKisaPI6UY.jpg	2010-06-23	The Twilight Saga: Eclipse	False	5.7	1617
368	False	James McTeigue	[28, 53, 14]	[Natalie Portman, Hugo Weaving, Stephen Rea]	752	In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.	4.896724	/AoGpqw4S4ZGgwhlM3FgzFVwyIGl.jpg	2005-12-11	V for Vendetta	False	7.6	3365
369	False	Nicholas Stoller	[35]	[Seth Rogen, Zac Efron, Rose Byrne]	195589	A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.	4.895056	/bpj8myebvnTw5HDmzTSI8N6WFYr.jpg	2014-05-08	Neighbors	False	6.2	2134
370	False	Scott Frank	[80, 18, 9648, 53]	[Liam Neeson, Dan Stevens, David Harbour]	169917	Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.	4.893642	/xxe77USOk2tPnq7G4cL42gf1OxQ.jpg	2014-09-18	A Walk Among the Tombstones	False	6.2	981
371	False	Michael Mann	[80, 18, 9648]	[Chris Hemsworth, Leehom Wang, Tang Wei]	201088	A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.	4.892087	/sW3VEsulmxMlOmQwm0h7H7lZROi.jpg	2015-01-13	Blackhat	False	5.0	689
372	False	Sarah Harding	[10770, 80, 9648, 53]	[Rowan Atkinson, Lucy Cohu, Shaun Dingwall]	452142	A complex tale of murder, deceit and greed set in an isolated country community.	4.89085	/44WO6owDeRYgsO7UWXbpkRlYAtZ.jpg	2017-04-16	Maigret's Night at the Crossroads	False	0.0	0
373	False	Bryan Singer	[18, 80, 53]	[Stephen Baldwin, Gabriel Byrne, Chazz Palminteri]	629	Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.	4.883512	/jgJoRWltoS17nD5MAQ1yK2Ztefw.jpg	1995-07-19	The Usual Suspects	False	8.1	2522
374	False	Paul Feig	[28, 35, 80]	[Melissa McCarthy, Jude Law, Rose Byrne]	238713	A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.	4.863321	/xaOq0BnMHl445iZ4B7szBzaWgjS.jpg	2015-05-06	Spy	False	6.9	2134
375	False	Denis Villeneuve	[18, 53, 80]	[Hugh Jackman, Jake Gyllenhaal, Paul Dano]	146233	When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?	4.86267	/yAhqW57pwMAsCgmZpM5zSIVQVTh.jpg	2013-09-18	Prisoners	False	7.9	2340
376	False	Sam Raimi	[27]	[Bruce Campbell, Ellen Sandweiss, Richard DeManincor]	764	When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.	4.85246	/fA7uqS8ZBzCVPKgB7rFaR0wTFpy.jpg	1981-10-15	The Evil Dead	False	7.3	683
377	False	Mark Andrews	[16, 12, 35, 10751, 28, 14]	[Kelly Macdonald, Julie Walters, Billy Connolly]	62177	Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.	4.847884	/qhABv2d4NZLhsOOA4iBFM4rfuJC.jpg	2012-06-21	Brave	False	6.6	3582
378	False	Roland Emmerich	[28, 12, 878]	[John Cusack, Amanda Peet, Chiwetel Ejiofor]	14161	"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world."	4.842514	/5tIW9nTuxxy8iXSvsKJqFDVZpyg.jpg	2009-10-10	2012	False	5.6	4059
379	False	John Lasseter	[16, 35, 10751]	[Tom Hanks, Tim Allen, Joan Cusack]	863	Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.	4.831574	/3CmK3XurcLeUyMifCR28ibzupbB.jpg	1999-10-30	Toy Story 2	False	7.2	2725
380	False	David Fincher	[18]	[Jesse Eisenberg, Andrew Garfield, Justin Timberlake]	37799	On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.	4.827321	/ok5Wh8385Kgblq9MSU4VGvazeMH.jpg	2010-09-30	The Social Network	False	7.1	2630
